ID_POL;Fecha_Siniestro;TipoSin;Costes
B89523;05/07/2017;RC Material;882
B89563;27/05/2017;RC Material;882
B89564;26/09/2017;RC Material;882
B89565;14/11/2017;RC Material;882
B89571;31/05/2017;RC Material;882
B89572;22/07/2017;RC Material;882
B89585;12/04/2017;RC Material;882
B89585;12/04/2017;RC Material;882
B89586;19/03/2017;RC Material;882
B89587;26/06/2017;RC Material;882
B89588;05/08/2017;RC Material;882
B89598;04/07/2017;RC Material;882
B89600;30/10/2017;RC Material;882
B89602;14/06/2017;RC Material;882
B89616;04/09/2017;RC Material;882
B89618;25/09/2017;RC Material;882
B89623;28/05/2017;RC Material;882
B89629;02/05/2017;RC Material;882
B89631;13/05/2017;RC Material;882
B89636;30/04/2017;RC Material;882
B89636;10/09/2017;RC Material;882
B89650;07/01/2017;RC Material;882
B89650;08/02/2017;RC Material;882
B89652;08/03/2017;RC Material;882
B89653;10/02/2017;RC Material;882
B89655;18/03/2017;RC Material;882
B89671;25/07/2017;RC Material;882
B89673;29/08/2017;RC Material;882
B89675;05/08/2017;RC Material;882
B89688;06/06/2017;RC Material;882
B89704;31/01/2017;RC Material;882
B89704;31/07/2017;RC Material;882
B89704;07/11/2017;RC Material;882
B89725;20/09/2017;RC Material;882
B89731;26/04/2017;RC Material;882
B89754;14/03/2017;RC Material;882
B89786;13/02/2017;RC Material;882
B89789;04/07/2017;RC Material;882
B89790;22/05/2017;RC Material;882
B89795;21/06/2017;RC Material;882
B89796;02/12/2017;RC Material;882
B89803;04/10/2017;RC Material;882
B89803;25/01/2018;RC Material;882
B89819;01/06/2017;RC Material;882
B89836;22/06/2017;RC Material;882
B89836;30/10/2017;RC Material;882
B89838;20/02/2017;RC Material;882
B89855;13/10/2017;RC Material;882
B89872;08/08/2017;RC Material;882
B89875;10/08/2017;RC Material;882
B89885;14/10/2017;RC Material;882
B89930;08/03/2017;RC Material;882
B89930;10/09/2017;RC Material;882
B89939;21/01/2017;RC Material;882
B89939;07/08/2017;RC Material;882
B89943;10/12/2017;RC Material;882
B89957;10/01/2017;RC Material;882
B89957;03/07/2017;RC Material;882
B89957;23/10/2017;RC Material;882
B89966;15/01/2017;RC Material;882
B90003;08/01/2017;RC Material;882
B90011;01/02/2017;RC Material;882
B90012;18/06/2017;RC Material;882
B90014;20/09/2017;RC Material;882
B90026;08/10/2017;RC Material;882
B90037;01/08/2017;RC Material;882
B90039;20/01/2017;RC Material;882
B90045;12/09/2017;RC Material;882
B90057;25/04/2017;RC Material;882
B90084;25/10/2017;RC Material;882
B90086;19/03/2017;RC Material;882
B90087;30/09/2017;RC Material;882
B90095;24/01/2017;RC Material;882
B90104;12/08/2017;RC Material;882
B90107;25/05/2017;RC Material;882
B90110;08/01/2017;RC Material;882
B90110;17/05/2017;RC Material;882
B90114;04/02/2017;RC Material;882
B90114;27/05/2017;RC Material;882
B90129;20/07/2017;RC Material;882
B90131;31/08/2017;RC Material;882
B90137;12/05/2017;RC Material;882
B90145;03/01/2017;RC Material;882
B90150;27/03/2017;RC Material;882
B90152;07/02/2017;RC Material;882
B90154;18/06/2017;RC Material;882
B90166;22/05/2017;RC Material;882
B90167;08/07/2017;RC Material;882
B90168;27/06/2017;RC Material;882
B90176;22/05/2017;RC Material;882
B90183;21/04/2017;RC Material;882
B90196;11/11/2017;RC Material;882
B90200;01/02/2017;RC Material;882
B90200;13/10/2017;RC Material;882
B90201;08/04/2017;RC Material;882
B90206;21/10/2017;RC Material;882
B90217;28/10/2017;RC Material;882
B90249;18/07/2017;RC Material;882
B90264;15/02/2017;RC Material;882
B90272;14/02/2017;RC Material;882
B90272;09/11/2017;RC Material;882
B90288;25/04/2017;RC Material;882
B90291;26/06/2017;RC Material;882
B90294;18/05/2017;RC Material;882
B90296;29/03/2017;RC Material;882
B90299;15/04/2017;RC Material;882
B90306;09/06/2017;RC Material;882
B90313;07/02/2017;RC Material;882
B90318;23/04/2017;RC Material;882
B90331;24/09/2017;RC Material;882
B90334;15/03/2017;RC Material;882
B90335;11/06/2017;RC Material;882
B90350;11/03/2017;RC Material;882
B90351;10/07/2017;RC Material;882
B90357;06/05/2017;RC Material;882
B90371;25/01/2017;RC Material;882
B90381;14/07/2017;RC Material;882
B90394;26/02/2017;RC Material;882
B90405;19/01/2017;RC Material;882
B90408;31/07/2017;RC Material;882
B90410;19/02/2017;RC Material;882
B90416;01/05/2017;RC Material;882
B90417;17/05/2017;RC Material;882
B90429;06/11/2017;RC Material;882
B90446;10/01/2017;RC Material;882
B90447;05/07/2017;RC Material;882
B90463;25/01/2017;RC Material;882
B90463;14/05/2017;RC Material;882
B90478;16/05/2017;RC Material;882
B90484;09/05/2017;RC Material;882
B90494;13/08/2017;RC Material;882
B90498;28/01/2017;RC Material;882
B90502;07/09/2017;RC Material;882
B90506;26/05/2017;RC Material;882
B90514;19/01/2017;RC Material;882
B90522;26/12/2017;RC Material;882
B90536;12/06/2017;RC Material;882
B90542;13/11/2017;RC Material;882
B90546;20/06/2017;RC Material;882
B90546;18/07/2017;RC Material;882
B90548;29/10/2017;RC Material;882
B90556;24/06/2017;RC Material;882
B90571;14/10/2017;RC Material;882
B90589;14/02/2017;RC Material;882
B90590;31/03/2017;RC Material;882
B90602;15/09/2017;RC Material;882
B90603;22/05/2017;RC Material;882
B90623;18/06/2017;RC Material;882
B90629;02/01/2017;RC Material;882
B90643;01/04/2017;RC Material;882
B90645;06/05/2017;RC Material;882
B90648;18/02/2017;RC Material;882
B90654;27/05/2017;RC Material;882
B90657;04/04/2017;RC Material;882
B90657;29/07/2017;RC Material;882
B90658;27/10/2017;RC Material;882
B90673;11/05/2017;RC Material;882
B90688;21/04/2017;RC Material;882
B90691;17/04/2017;RC Material;882
B90694;25/04/2017;RC Material;882
B90697;04/05/2017;RC Material;882
B90698;05/09/2017;RC Material;882
B90701;08/01/2017;RC Material;882
B90701;16/05/2017;RC Material;882
B90702;03/02/2017;RC Material;882
B90702;23/10/2017;RC Material;882
B90707;31/08/2017;RC Material;882
B90709;18/04/2017;RC Material;882
B90713;01/04/2017;RC Material;882
B90717;14/04/2017;RC Material;882
B90718;06/06/2017;RC Material;882
B90722;21/08/2017;RC Material;882
B90727;04/02/2017;RC Material;882
B90727;25/05/2017;RC Material;882
B90732;04/04/2017;RC Material;882
B90736;10/09/2017;RC Material;882
B90749;26/07/2017;RC Material;882
B90750;12/01/2017;RC Material;882
B90751;23/01/2017;RC Material;882
B90765;22/09/2017;RC Material;882
B90766;03/04/2017;RC Material;882
B90772;07/04/2017;RC Material;882
B90778;22/01/2017;RC Material;882
B90803;03/07/2017;RC Material;882
B90805;06/03/2017;RC Material;882
B90805;23/06/2017;RC Material;882
B90810;24/04/2017;RC Material;882
B90834;10/01/2017;RC Material;882
B90850;03/03/2017;RC Material;882
B90853;14/06/2017;RC Material;882
B90853;20/09/2017;RC Material;882
B90860;06/04/2017;RC Material;882
B90873;03/02/2017;RC Material;882
B90879;29/09/2017;RC Material;882
B90881;26/02/2017;RC Material;882
B90881;29/08/2017;RC Material;882
B90885;15/09/2017;RC Material;882
B90890;07/03/2017;RC Material;882
B90893;10/01/2017;RC Material;882
B90896;01/03/2017;RC Material;882
B90925;15/10/2017;RC Material;882
B90929;30/06/2017;RC Material;882
B90942;17/01/2017;RC Material;882
B90943;04/10/2017;RC Material;882
B90953;20/03/2017;RC Material;882
B90954;09/05/2017;RC Material;882
B90974;04/01/2017;RC Material;882
B90976;13/02/2017;RC Material;882
B90991;11/03/2017;RC Material;882
B90993;06/06/2017;RC Material;882
B90998;18/10/2017;RC Material;882
B91003;18/01/2017;RC Material;882
B91013;16/06/2017;RC Material;882
B91023;09/07/2017;RC Material;882
B91030;07/04/2017;RC Material;882
B91030;02/05/2017;RC Material;882
B91035;14/01/2017;RC Material;882
B91035;14/01/2017;RC Material;882
B91035;13/02/2017;RC Material;882
B91035;23/09/2017;RC Material;882
B91056;22/01/2017;RC Material;882
B91056;09/12/2017;RC Material;882
B91064;26/11/2017;RC Material;882
B91068;22/09/2017;RC Material;882
B91080;10/01/2017;RC Material;882
B91080;20/04/2017;RC Material;882
B91083;16/01/2017;RC Material;882
B91088;24/02/2017;RC Material;882
B91100;18/03/2017;RC Material;882
B91114;06/02/2017;RC Material;882
B91127;08/01/2017;RC Material;882
B91132;03/02/2017;RC Material;882
B91132;12/07/2017;RC Material;882
B91136;02/01/2017;RC Material;882
B91148;17/02/2017;RC Material;882
B91158;23/06/2017;RC Material;882
B91174;15/03/2017;RC Material;882
B91175;22/05/2017;RC Material;882
B91191;20/09/2017;RC Material;882
B91200;18/11/2017;RC Material;882
B91207;06/04/2017;RC Material;882
B91208;23/08/2017;RC Material;882
B91223;27/08/2017;RC Material;882
B91230;03/04/2017;RC Material;882
B91236;12/02/2017;RC Material;882
B91242;04/09/2017;RC Material;882
B91256;06/10/2017;RC Material;882
B91276;06/09/2017;RC Material;882
B91287;18/10/2017;RC Material;882
B91292;03/04/2017;RC Material;882
B91301;14/04/2017;RC Material;882
B91302;28/02/2017;RC Material;882
B91306;24/02/2017;RC Material;882
B91306;09/09/2017;RC Material;882
B91319;19/08/2017;RC Material;882
B91323;27/10/2017;RC Material;882
B91331;01/09/2017;RC Material;882
B91337;07/08/2017;RC Material;882
B91343;09/06/2017;RC Material;882
B91359;28/11/2017;RC Material;882
B91373;06/03/2017;RC Material;882
B91380;29/01/2017;RC Material;882
B91388;01/11/2017;RC Material;882
B91402;03/02/2017;RC Material;882
B91405;08/01/2017;RC Material;882
B91409;13/06/2017;RC Material;882
B91414;29/03/2017;RC Material;882
B91416;23/07/2017;RC Material;882
B91418;29/06/2017;RC Material;882
B91431;26/05/2017;RC Material;882
B91440;21/02/2017;RC Material;882
B91456;17/09/2017;RC Material;882
B91463;11/07/2017;RC Material;882
B91470;26/12/2017;RC Material;882
B91482;18/01/2017;RC Material;882
B91510;13/01/2017;RC Material;882
B91512;17/05/2017;RC Material;882
B91516;16/01/2017;RC Material;882
B91531;04/03/2017;RC Material;882
B91534;19/05/2017;RC Material;882
B91550;05/06/2017;RC Material;882
B91558;11/01/2017;RC Material;882
B91573;13/08/2017;RC Material;882
B91579;09/06/2017;RC Material;882
B91583;01/11/2017;RC Material;882
B91584;25/03/2017;RC Material;882
B91584;06/05/2017;RC Material;882
B91594;01/10/2017;RC Material;882
B91601;08/01/2018;RC Material;882
B91622;22/04/2017;RC Material;882
B91628;24/10/2017;RC Material;882
B91633;24/09/2017;RC Material;882
B91636;14/02/2017;RC Material;882
B91636;30/10/2017;RC Material;882
B91648;15/01/2017;RC Material;882
B91656;07/07/2017;RC Material;882
B91656;05/09/2017;RC Material;882
B91659;28/08/2017;RC Material;882
B91660;12/02/2017;RC Material;882
B91682;15/04/2017;RC Material;882
B91694;03/11/2017;RC Material;882
B91697;18/10/2017;RC Material;882
B91698;30/09/2017;RC Material;882
B91709;06/12/2017;RC Material;882
B91725;14/01/2017;RC Material;882
B91746;12/01/2017;RC Material;882
B91754;21/04/2017;RC Material;882
B91758;22/11/2017;RC Material;882
B91771;27/01/2017;RC Material;882
B91774;06/05/2017;RC Material;882
B91775;28/09/2017;RC Material;882
B91783;02/01/2017;RC Material;882
B91795;19/04/2017;RC Material;882
B91796;22/05/2017;RC Material;882
B91801;07/05/2017;RC Material;882
B91801;27/06/2017;RC Material;882
B91806;14/07/2017;RC Material;882
B91807;10/03/2017;RC Material;882
B91808;20/06/2017;RC Material;882
B91810;03/05/2017;RC Material;882
B91812;15/05/2017;RC Material;882
B91812;28/05/2017;RC Material;882
B91829;06/05/2017;RC Material;882
B91836;16/07/2017;RC Material;882
B91836;26/12/2017;RC Material;882
B91838;03/03/2017;RC Material;882
B91844;21/03/2017;RC Material;882
B91851;09/05/2017;RC Material;882
B91856;30/01/2017;RC Material;882
B91858;29/08/2017;RC Material;882
B91869;18/08/2017;RC Material;882
B91869;07/09/2017;RC Material;882
B91907;25/06/2017;RC Material;882
B91910;12/08/2017;RC Material;882
B91920;28/05/2017;RC Material;882
B91930;03/03/2017;RC Material;882
B91930;25/03/2017;RC Material;882
B91933;20/01/2017;RC Material;882
B91939;20/05/2017;RC Material;882
B91962;19/09/2017;RC Material;882
B91969;24/09/2017;RC Material;882
B91983;11/04/2017;RC Material;882
B91985;25/05/2017;RC Material;882
B92008;29/04/2017;RC Material;882
B92017;19/09/2017;RC Material;882
B92024;22/09/2017;RC Material;882
B92028;07/02/2017;RC Material;882
B92033;03/02/2017;RC Material;882
B92061;21/05/2017;RC Material;882
B92062;26/08/2017;RC Material;882
B92077;15/05/2017;RC Material;882
B92085;21/04/2017;RC Material;882
B92092;20/06/2017;RC Material;882
B92110;08/03/2017;RC Material;882
B92110;24/10/2017;RC Material;882
B92121;28/03/2017;RC Material;882
B92137;03/02/2017;RC Material;882
B92138;08/08/2017;RC Material;882
B92156;01/09/2017;RC Material;882
B92159;11/02/2017;RC Material;882
B92170;12/06/2017;RC Material;882
B92176;06/04/2017;RC Material;882
B92184;16/06/2017;RC Material;882
B92193;16/07/2017;RC Material;882
B92205;03/06/2017;RC Material;882
B92208;22/11/2017;RC Material;882
B92222;10/01/2017;RC Material;882
B92224;24/03/2017;RC Material;882
B92240;17/02/2017;RC Material;882
B92245;30/04/2017;RC Material;882
B92258;19/09/2017;RC Material;882
B92272;30/04/2017;RC Material;882
B92279;15/09/2017;RC Material;882
B92281;08/05/2017;RC Material;882
B92285;03/11/2017;RC Material;882
B92295;25/04/2017;RC Material;882
B92295;19/12/2017;RC Material;882
B92322;26/06/2017;RC Material;882
B92326;04/11/2017;RC Material;882
B92334;19/07/2017;RC Material;882
B92340;23/06/2017;RC Material;882
B92352;11/02/2017;RC Material;882
B92352;06/09/2017;RC Material;882
B92362;30/01/2017;RC Material;882
B92367;16/10/2017;RC Material;882
B92368;04/01/2017;RC Material;882
B92382;23/01/2017;RC Material;882
B92393;22/05/2017;RC Material;882
B92393;14/06/2017;RC Material;882
B92393;23/06/2017;RC Material;882
B92398;01/05/2017;RC Material;882
B92398;27/06/2017;RC Material;882
B92401;11/03/2017;RC Material;882
B92411;23/02/2017;RC Material;882
B92419;08/06/2017;RC Material;882
B92428;19/07/2017;RC Material;882
B92431;08/07/2017;RC Material;882
B92435;02/01/2017;RC Material;882
B92435;11/06/2017;RC Material;882
B92438;08/04/2017;RC Material;882
B92450;12/09/2017;RC Material;882
B92456;24/03/2017;RC Material;882
B92459;22/07/2017;RC Material;882
B92476;04/09/2017;RC Material;882
B92485;19/07/2017;RC Material;882
B92499;24/05/2017;RC Material;882
B92514;02/11/2017;RC Material;882
B92517;21/01/2018;RC Material;882
B92521;27/02/2017;RC Material;882
B92532;26/08/2017;RC Material;882
B92550;14/06/2017;RC Material;882
B92551;29/08/2017;RC Material;882
B92556;27/05/2017;RC Material;882
B92556;20/09/2017;RC Material;882
B92577;30/07/2017;RC Material;882
B92586;22/06/2017;RC Material;882
B92587;29/03/2017;RC Material;882
B92594;20/06/2017;RC Material;882
B92620;11/03/2017;RC Material;882
B92621;22/01/2017;RC Material;882
B92631;01/06/2017;RC Material;882
B92638;07/01/2017;RC Material;882
B92648;03/03/2017;RC Material;882
B92655;18/02/2017;RC Material;882
B92674;08/01/2017;RC Material;882
B92679;13/02/2017;RC Material;882
B92688;16/04/2017;RC Material;882
B92688;20/05/2017;RC Material;882
B92692;22/05/2017;RC Material;882
B92692;30/05/2017;RC Material;882
B92693;30/04/2017;RC Material;882
B92698;13/01/2017;RC Material;882
B92720;28/02/2017;RC Material;882
B92725;18/11/2017;RC Material;882
B92729;20/03/2017;RC Material;882
B92734;29/01/2017;RC Material;882
B92739;10/07/2017;RC Material;882
B92743;21/02/2017;RC Material;882
B92748;03/06/2017;RC Material;882
B92751;21/07/2017;RC Material;882
B92781;01/01/2017;RC Material;882
B92798;10/04/2017;RC Material;882
B92798;17/09/2017;RC Material;882
B92800;18/07/2017;RC Material;882
B92800;25/10/2017;RC Material;882
B92821;27/09/2017;RC Material;882
B92834;27/09/2017;RC Material;882
B92860;18/02/2017;RC Material;882
B92861;16/07/2017;RC Material;882
B92870;26/06/2017;RC Material;882
B92875;28/07/2017;RC Material;882
B92887;13/02/2017;RC Material;882
B92913;02/09/2017;RC Material;882
B92924;31/07/2017;RC Material;882
B92936;11/02/2017;RC Material;882
B92939;30/07/2017;RC Material;882
B92943;02/10/2017;RC Material;882
B92950;05/09/2017;RC Material;882
B92950;06/09/2017;RC Material;882
B92957;11/03/2017;RC Material;882
B92962;23/09/2017;RC Material;882
B92967;28/08/2017;RC Material;882
B92973;14/10/2017;RC Material;882
B92975;07/01/2017;RC Material;882
B92983;26/04/2017;RC Material;882
B92998;18/01/2017;RC Material;882
B93005;22/08/2017;RC Material;882
B93006;04/04/2017;RC Material;882
B93022;01/08/2017;RC Material;882
B93024;05/01/2017;RC Material;882
B93024;02/01/2017;RC Material;882
B93025;13/09/2017;RC Material;882
B93027;12/03/2017;RC Material;882
B93030;16/05/2017;RC Material;882
B93039;25/02/2017;RC Material;882
B93042;14/08/2017;RC Material;882
B93045;27/03/2017;RC Material;882
B93048;20/10/2017;RC Material;882
B93053;08/10/2017;RC Material;882
B93059;18/02/2017;RC Material;882
B93062;18/10/2017;RC Material;882
B93063;03/04/2017;RC Material;882
B93072;21/04/2017;RC Material;882
B93075;31/08/2017;RC Material;882
B93077;04/07/2017;RC Material;882
B93081;07/04/2017;RC Material;882
B93081;16/05/2017;RC Material;882
B93085;26/07/2017;RC Material;882
B93108;11/11/2017;RC Material;882
B93111;01/03/2017;RC Material;882
B93123;18/12/2017;RC Material;882
B93126;09/02/2017;RC Material;882
B93134;07/11/2017;RC Material;882
B93142;31/05/2017;RC Material;882
B93147;11/02/2017;RC Material;882
B93152;18/04/2017;RC Material;882
B93161;12/11/2017;RC Material;882
B93163;29/05/2017;RC Material;882
B93163;24/10/2017;RC Material;882
B93171;14/07/2017;RC Material;882
B93181;05/02/2017;RC Material;882
B93186;07/04/2017;RC Material;882
B93189;06/07/2017;RC Material;882
B93202;24/03/2017;RC Material;882
B93215;14/03/2017;RC Material;882
B93229;08/12/2017;RC Material;882
B93231;26/05/2017;RC Material;882
B93233;12/05/2017;RC Material;882
B93233;22/08/2017;RC Material;882
B93241;20/07/2017;RC Material;882
B93250;04/07/2017;RC Material;882
B93250;18/10/2017;RC Material;882
B93271;28/03/2017;RC Material;882
B93272;01/09/2017;RC Material;882
B93279;13/05/2017;RC Material;882
B93294;21/04/2017;RC Material;882
B93310;02/01/2017;RC Material;882
B93319;01/04/2017;RC Material;882
B93321;05/11/2017;RC Material;882
B93328;12/02/2017;RC Material;882
B93342;15/04/2017;RC Material;882
B93348;17/06/2017;RC Material;882
B93349;17/01/2017;RC Material;882
B93353;13/11/2017;RC Material;882
B93354;04/10/2017;RC Material;882
B93361;10/01/2017;RC Material;882
B93380;09/04/2017;RC Material;882
B93380;21/07/2017;RC Material;882
B93391;08/11/2017;RC Material;882
B93397;06/01/2017;RC Material;882
B93414;06/01/2017;RC Material;882
B93426;27/06/2017;RC Material;882
B93428;23/05/2017;RC Material;882
B93430;13/03/2017;RC Material;882
B93437;20/06/2017;RC Material;882
B93446;18/06/2017;RC Material;882
B93452;15/03/2017;RC Material;882
B93466;27/02/2017;RC Material;882
B93470;29/09/2017;RC Material;882
B93489;20/06/2017;RC Material;882
B93493;27/10/2017;RC Material;882
B93495;22/08/2017;RC Material;882
B93507;15/01/2017;RC Material;882
B93522;04/02/2017;RC Material;882
B93522;16/03/2017;RC Material;882
B93525;09/04/2017;RC Material;882
B93527;26/02/2017;RC Material;882
B93529;17/07/2017;RC Material;882
B93529;01/08/2017;RC Material;882
B93531;13/04/2017;RC Material;882
B93541;03/04/2017;RC Material;882
B93564;13/12/2017;RC Material;882
B93569;31/10/2017;RC Material;882
B93586;29/12/2017;RC Material;882
B93604;16/06/2017;RC Material;882
B93614;02/12/2017;RC Material;882
B93626;13/10/2017;RC Material;882
B93629;14/06/2017;RC Material;882
B93675;28/08/2017;RC Material;882
B93680;28/01/2017;RC Material;882
B93685;02/06/2017;RC Material;882
B93689;11/03/2017;RC Material;882
B93692;12/07/2017;RC Material;882
B93697;23/10/2017;RC Material;882
B93698;20/08/2017;RC Material;882
B93703;27/08/2017;RC Material;882
B93705;22/05/2017;RC Material;882
B93715;22/09/2017;RC Material;882
B93728;05/01/2017;RC Material;882
B93731;25/01/2017;RC Material;882
B93735;15/06/2017;RC Material;882
B93752;07/02/2017;RC Material;882
B93754;13/02/2017;RC Material;882
B93754;01/09/2017;RC Material;882
B93758;23/01/2017;RC Material;882
B93765;19/05/2017;RC Material;882
B93765;06/09/2017;RC Material;882
B93785;01/04/2017;RC Material;882
B93795;20/05/2017;RC Material;882
B93801;12/11/2017;RC Material;882
B93806;30/05/2017;RC Material;882
B93811;24/11/2017;RC Material;882
B93824;12/11/2017;RC Material;882
B93825;23/03/2017;RC Material;882
B93833;13/02/2017;RC Material;882
B93842;22/05/2017;RC Material;882
B93874;26/09/2017;RC Material;882
B93878;08/07/2017;RC Material;882
B93894;15/02/2017;RC Material;882
B93941;20/01/2017;RC Material;882
B93954;22/07/2017;RC Material;882
B93964;17/02/2017;RC Material;882
B93964;08/03/2017;RC Material;882
B93972;12/06/2017;RC Material;882
B93972;30/05/2017;RC Material;882
B93975;18/09/2017;RC Material;882
B93978;30/04/2017;RC Material;882
B93980;27/06/2017;RC Material;882
B93990;17/11/2017;RC Material;882
B94002;21/02/2017;RC Material;882
B94013;03/09/2017;RC Material;882
B94014;03/05/2017;RC Material;882
B94038;26/10/2017;RC Material;882
B94055;30/11/2017;RC Material;882
B94064;13/11/2017;RC Material;882
B94072;04/02/2017;RC Material;882
B94072;08/08/2017;RC Material;882
B94073;14/10/2017;RC Material;882
B94077;30/04/2017;RC Material;882
B94090;03/11/2017;RC Material;882
B94099;03/03/2017;RC Material;882
B94111;22/01/2017;RC Material;882
B94111;23/04/2017;RC Material;882
B94113;13/03/2017;RC Material;882
B94115;07/04/2017;RC Material;882
B94126;06/01/2017;RC Material;882
B94131;14/01/2017;RC Material;882
B94166;09/05/2017;RC Material;882
B94178;09/10/2017;RC Material;882
B94180;11/04/2017;RC Material;882
B94190;13/06/2017;RC Material;882
B94191;08/03/2017;RC Material;882
B94192;02/06/2017;RC Material;882
B94193;14/02/2017;RC Material;882
B94196;29/09/2017;RC Material;882
B94197;18/03/2017;RC Material;882
B94211;19/07/2017;RC Material;882
B94213;22/09/2017;RC Material;882
B94219;26/03/2017;RC Material;882
B94228;30/04/2017;RC Material;882
B94235;01/03/2017;RC Material;882
B94245;17/05/2017;RC Material;882
B94269;06/03/2017;RC Material;882
B94284;25/06/2017;RC Material;882
B94291;04/03/2017;RC Material;882
B94302;16/10/2017;RC Material;882
B94325;28/05/2017;RC Material;882
B94326;01/04/2017;RC Material;882
B94326;23/05/2017;RC Material;882
B94329;04/03/2017;RC Material;882
B94329;25/09/2017;RC Material;882
B94330;26/06/2017;RC Material;882
B94343;03/03/2017;RC Material;882
B94343;03/06/2017;RC Material;882
B94346;05/11/2017;RC Material;882
B94348;26/04/2017;RC Material;882
B94348;18/06/2017;RC Material;882
B94360;06/02/2017;RC Material;882
B94360;20/02/2017;RC Material;882
B94371;30/04/2017;RC Material;882
B94374;06/05/2017;RC Material;882
B94395;08/01/2017;RC Material;882
B94430;15/07/2017;RC Material;882
B94432;16/06/2017;RC Material;882
B94436;25/02/2017;RC Material;882
B94437;11/09/2017;RC Material;882
B94445;17/10/2017;RC Material;882
B94460;20/11/2017;RC Material;882
B94465;23/03/2017;RC Material;882
B94474;03/01/2017;RC Material;882
B94477;09/06/2017;RC Material;882
B94484;10/02/2017;RC Material;882
B94490;20/06/2017;RC Material;882
B94490;22/12/2018;RC Material;882
B94511;24/08/2017;RC Material;882
B94521;14/10/2017;RC Material;882
B94529;10/10/2017;RC Material;882
B94536;05/04/2017;RC Material;882
B94539;30/04/2017;RC Material;882
B94562;14/03/2017;RC Material;882
B94566;09/04/2017;RC Material;882
B94578;24/04/2017;RC Material;882
B94578;06/05/2017;RC Material;882
B94595;15/01/2017;RC Material;882
B94595;03/11/2017;RC Material;882
B94599;23/04/2017;RC Material;882
B94601;12/05/2017;RC Material;882
B94607;10/05/2017;RC Material;882
B94649;01/03/2017;RC Material;882
B94653;25/01/2017;RC Material;882
B94656;08/06/2017;RC Material;882
B94660;16/01/2017;RC Material;882
B94666;03/11/2017;RC Material;882
B94671;25/06/2017;RC Material;882
B94672;14/10/2017;RC Material;882
B94673;30/01/2017;RC Material;882
B94681;18/09/2017;RC Material;882
B94685;13/06/2017;RC Material;882
B94685;06/06/2017;RC Material;882
B94699;29/01/2017;RC Material;882
B94702;01/01/2017;RC Material;882
B94707;21/12/2017;RC Material;882
B94712;15/03/2017;RC Material;882
B94714;19/04/2017;RC Material;882
B94720;05/01/2017;RC Material;882
B94723;08/06/2017;RC Material;882
B94724;22/07/2017;RC Material;882
B94753;12/07/2017;RC Material;882
B94758;02/09/2017;RC Material;882
B94764;11/07/2017;RC Material;882
B94767;13/03/2017;RC Material;882
B94791;10/02/2017;RC Material;882
B94798;10/09/2017;RC Material;882
B94817;14/04/2017;RC Material;882
B94821;17/03/2017;RC Material;882
B94834;14/09/2017;RC Material;882
B94851;02/06/2017;RC Material;882
B94857;14/05/2017;RC Material;882
B94861;20/03/2017;RC Material;882
B94861;23/06/2017;RC Material;882
B94866;09/01/2017;RC Material;882
B94877;14/01/2018;RC Material;882
B94879;10/11/2017;RC Material;882
B94880;11/03/2017;RC Material;882
B94885;08/10/2017;RC Material;882
B94889;22/02/2017;RC Material;882
B94891;03/02/2017;RC Material;882
B94917;03/03/2017;RC Material;882
B94921;27/06/2017;RC Material;882
B94924;03/03/2017;RC Material;882
B94924;18/11/2017;RC Material;882
B94935;09/07/2017;RC Material;882
B94941;03/03/2017;RC Material;882
B94948;23/05/2017;RC Material;882
B94965;22/01/2017;RC Material;882
B94965;31/07/2017;RC Material;882
B94966;07/04/2017;RC Material;882
B94973;16/10/2017;RC Material;882
B95001;06/01/2017;RC Material;882
B95001;07/06/2017;RC Material;882
B95005;23/11/2017;RC Material;882
B95017;10/08/2017;RC Material;882
B95031;28/08/2017;RC Material;882
B95032;21/02/2017;RC Material;882
B95037;28/09/2017;RC Material;882
B95041;29/10/2017;RC Material;882
B95050;04/08/2017;RC Material;882
B95050;12/11/2017;RC Material;882
B95053;16/10/2017;RC Material;882
B95057;24/03/2017;RC Material;882
B95062;07/01/2017;RC Material;882
B95066;05/02/2017;RC Material;882
B95066;08/09/2017;RC Material;882
B95072;21/01/2017;RC Material;882
B95072;24/03/2017;RC Material;882
B95082;31/10/2017;RC Material;882
B95083;24/04/2017;RC Material;882
B95101;14/09/2017;RC Material;882
B95111;23/07/2017;RC Material;882
B95122;01/10/2017;RC Material;882
B95164;19/03/2017;RC Material;882
B95165;23/03/2017;RC Material;882
B95171;23/09/2017;RC Material;882
B95171;08/10/2017;RC Material;882
B95181;09/01/2017;RC Material;882
B95182;11/11/2017;RC Material;882
B95185;04/02/2017;RC Material;882
B95186;15/11/2017;RC Material;882
B95187;08/02/2017;RC Material;882
B95201;22/04/2017;RC Material;882
B95217;15/06/2017;RC Material;882
B95217;10/07/2017;RC Material;882
B95237;26/01/2017;RC Material;882
B95246;09/06/2017;RC Material;882
B95279;09/04/2017;RC Material;882
B95301;08/11/2017;RC Material;882
B95307;20/08/2017;RC Material;882
B95312;05/09/2017;RC Material;882
B95328;06/05/2017;RC Material;882
B95328;02/10/2017;RC Material;882
B95332;28/03/2017;RC Material;882
B95336;27/06/2017;RC Material;882
B95339;05/05/2017;RC Material;882
B95345;11/09/2017;RC Material;882
B95361;26/10/2017;RC Material;882
B95368;12/08/2017;RC Material;882
