ID_POL;Antigüedad;Forma_Pago;Comb;Sexo;Bonus_RC;start_date;end_date;Expuestos;Edad_FMT;Valor_FMT;Potencia_FMT;Peso_FMT;Carnet_FMT
B82607;9;A;D;2;50;42736;43051;315;03.28-35;03.16-20k;03.90-110;04. 1400;03.5-7
B82608;10;A;D;1;20;42736;43045;309;04.35-50;02.10-16k;02.70-90;03. 1200;04.8-
B82609;6;S;D;1;50;42736;43047;311;04.35-50;07.35-40k;07.>200;05. 1600;04.8-
B82610;6;A;D;2;50;42736;43050;314;03.28-35;02.10-16k;01.<70;03. 1200;03.5-7
B82610;6;A;D;2;50;43051;43100;49;03.28-35;02.10-16k;01.<70;03. 1200;03.5-7
B82611;6;A;D;2;20;42736;43045;309;03.28-35;02.10-16k;01.<70;03. 1200;02.2-4
B82612;10;A;D;2;50;42736;43046;310;04.35-50;01.<10k;01.<70;02. 1000;03.5-7
B82614;10;A;D;1;50;42736;43045;309;04.35-50;02.10-16k;03.90-110;05. 1600;04.8-
B82615;10;A;G;1;50;42736;43045;309;04.35-50;01.<10k;01.<70;02. 1000;04.8-
B82616;6;A;D;1;30;42736;43060;324;04.35-50;02.10-16k;03.90-110;03. 1200;04.8-
B82617;10;S;G;1;50;42736;43049;313;03.28-35;02.10-16k;04.110-130;03. 1200;04.8-
B82618;8;A;D;2;50;42736;43046;310;04.35-50;02.10-16k;02.70-90;02. 1000;04.8-
B82619;10;A;D;1;50;42878;43049;171;04.35-50;02.10-16k;04.110-130;04. 1400;04.8-
B82619;10;A;D;1;50;42736;42877;141;04.35-50;02.10-16k;04.110-130;04. 1400;04.8-
B82620;4;A;D;1;50;42736;43045;309;04.35-50;03.16-20k;04.110-130;05. 1600;04.8-
B82621;10;A;D;1;50;42736;43045;309;04.35-50;02.10-16k;02.70-90;04. 1400;04.8-
B82622;9;A;D;1;50;42736;43051;315;03.28-35;02.10-16k;04.110-130;05. 1600;04.8-
B82623;5;A;D;1;50;42736;43047;311;04.35-50;02.10-16k;02.70-90;04. 1400;04.8-
B82624;10;A;D;1;50;42736;43046;310;06.>=65;02.10-16k;02.70-90;03. 1200;04.8-
B82625;8;A;G;1;50;42745;43100;355;04.35-50;03.16-20k;05.130-150;05. 1600;04.8-
B82626;10;A;D;2;50;42736;43047;311;04.35-50;01.<10k;01.<70;03. 1200;04.8-
B82627;6;A;D;2;50;42736;43071;335;04.35-50;04.20-24k;05.130-150;05. 1600;04.8-
B82628;5;A;D;1;40;42736;43046;310;04.35-50;04.20-24k;06.150-200;06. 1800;04.8-
B82629;9;A;D;1;50;42736;43072;336;03.28-35;02.10-16k;03.90-110;04. 1400;04.8-
B82630;5;S;D;1;30;42736;43046;310;05.50-65;07.35-40k;07.>200;06. 1800;04.8-
B82632;10;S;D;2;50;42736;43062;326;04.35-50;03.16-20k;03.90-110;05. 1600;04.8-
B82633;4;A;D;1;50;42736;43069;333;05.50-65;02.10-16k;03.90-110;04. 1400;04.8-
B82634;10;A;D;1;20;42787;43046;259;03.28-35;03.16-20k;06.150-200;04. 1400;04.8-
B82634;10;A;D;1;20;42736;42786;50;03.28-35;03.16-20k;06.150-200;04. 1400;04.8-
B82635;8;A;D;1;50;42736;43071;335;04.35-50;02.10-16k;01.<70;03. 1200;04.8-
B82636;1;A;G;1;50;42736;43046;310;04.35-50;03.16-20k;04.110-130;04. 1400;04.8-
B82637;5;S;D;1;0;42736;42781;45;03.28-35;08.40-60k;07.>200;07. >1800;04.8-
B82638;10;A;D;1;10;42736;43062;326;04.35-50;03.16-20k;02.70-90;07. >1800;04.8-
B82639;9;A;G;2;50;42736;43046;310;04.35-50;01.<10k;01.<70;02. 1000;04.8-
B82640;10;A;D;2;50;42736;43048;312;05.50-65;03.16-20k;04.110-130;05. 1600;04.8-
B82641;10;A;G;1;50;42841;43046;205;04.35-50;01.<10k;01.<70;02. 1000;04.8-
B82641;10;A;G;1;50;42736;42840;104;04.35-50;01.<10k;01.<70;02. 1000;04.8-
B82642;10;A;G;2;20;42736;43046;310;04.35-50;01.<10k;02.70-90;02. 1000;03.5-7
B82643;7;A;D;1;50;42736;43096;360;03.28-35;04.20-24k;05.130-150;05. 1600;04.8-
B82644;10;A;D;2;0;42736;43046;310;05.50-65;02.10-16k;02.70-90;03. 1200;04.8-
B82645;9;A;G;1;40;42736;43062;326;05.50-65;05.24-30k;07.>200;04. 1400;04.8-
B82646;10;A;D;2;50;42736;43046;310;03.28-35;01.<10k;01.<70;03. 1200;04.8-
B82647;1;A;D;1;50;42736;43046;310;04.35-50;03.16-20k;03.90-110;04. 1400;04.8-
B82648;10;A;D;1;20;42736;43046;310;05.50-65;02.10-16k;01.<70;03. 1200;04.8-
B82649;10;A;G;1;50;42736;43085;349;06.>=65;01.<10k;02.70-90;03. 1200;04.8-
B82650;10;A;D;1;50;42736;43046;310;06.>=65;02.10-16k;03.90-110;07. >1800;04.8-
B82651;10;A;D;2;50;42736;43046;310;04.35-50;03.16-20k;03.90-110;04. 1400;04.8-
B82652;8;A;D;1;50;42736;43052;316;03.28-35;02.10-16k;02.70-90;03. 1200;04.8-
B82653;10;A;G;1;0;42961;43067;106;04.35-50;02.10-16k;04.110-130;03. 1200;03.5-7
B82653;9;A;D;2;0;42736;42960;224;04.35-50;02.10-16k;02.70-90;03. 1200;04.8-
B82655;9;A;D;1;20;42736;43046;310;04.35-50;04.20-24k;06.150-200;05. 1600;04.8-
B82656;10;A;G;2;30;42736;43046;310;04.35-50;01.<10k;02.70-90;03. 1200;04.8-
B82657;9;A;D;1;50;42736;43069;333;05.50-65;02.10-16k;03.90-110;03. 1200;04.8-
B82658;9;A;G;1;50;42736;43046;310;05.50-65;01.<10k;02.70-90;02. 1000;04.8-
B82659;1;A;D;1;50;42736;43046;310;06.>=65;05.24-30k;05.130-150;05. 1600;04.8-
B82662;7;A;G;1;50;42764;43100;336;06.>=65;02.10-16k;03.90-110;04. 1400;04.8-
B82663;7;A;D;1;50;42736;43083;347;03.28-35;03.16-20k;04.110-130;05. 1600;04.8-
B82664;10;A;G;2;40;42736;43046;310;01.18-25;02.10-16k;04.110-130;04. 1400;02.2-4
B82665;8;A;G;1;40;42736;43056;320;04.35-50;01.<10k;02.70-90;03. 1200;04.8-
B82666;2;A;D;2;40;42736;43046;310;04.35-50;03.16-20k;03.90-110;03. 1200;04.8-
B82667;8;A;D;1;50;42736;43050;314;04.35-50;05.24-30k;04.110-130;06. 1800;04.8-
B82668;1;A;D;2;10;42736;43046;310;03.28-35;04.20-24k;03.90-110;05. 1600;04.8-
B82670;10;S;D;1;20;42736;43046;310;04.35-50;02.10-16k;02.70-90;04. 1400;04.8-
B82671;1;A;D;1;40;42736;43046;310;03.28-35;02.10-16k;04.110-130;04. 1400;03.5-7
B82672;8;A;G;2;50;42736;42755;19;04.35-50;02.10-16k;02.70-90;02. 1000;04.8-
B82672;10;A;G;2;50;42756;43046;290;04.35-50;02.10-16k;02.70-90;02. 1000;04.8-
B82673;8;A;D;1;50;42757;43100;343;04.35-50;04.20-24k;05.130-150;05. 1600;04.8-
B82673;8;A;D;1;50;42743;42756;13;04.35-50;04.20-24k;05.130-150;05. 1600;04.8-
B82675;10;A;D;1;50;42736;43046;310;05.50-65;03.16-20k;04.110-130;05. 1600;04.8-
B82676;6;A;D;1;50;42736;43047;311;05.50-65;05.24-30k;05.130-150;05. 1600;04.8-
B82677;9;A;G;1;30;42736;43048;312;05.50-65;02.10-16k;03.90-110;04. 1400;04.8-
B82678;10;S;D;1;20;42736;43046;310;03.28-35;02.10-16k;02.70-90;04. 1400;04.8-
B82679;1;A;D;1;50;42736;43046;310;05.50-65;07.35-40k;07.>200;06. 1800;04.8-
B82680;10;A;D;1;50;42736;43055;319;03.28-35;02.10-16k;04.110-130;05. 1600;04.8-
B82681;10;A;G;2;50;42736;43052;316;06.>=65;02.10-16k;02.70-90;02. 1000;04.8-
B82682;10;A;G;1;50;42736;42883;147;06.>=65;01.<10k;01.<70;02. 1000;04.8-
B82683;6;A;G;2;50;42736;43046;310;04.35-50;02.10-16k;05.130-150;05. 1600;04.8-
B82684;4;A;D;1;50;42736;43050;314;04.35-50;08.40-60k;07.>200;06. 1800;04.8-
B82685;7;A;D;1;50;42736;43051;315;06.>=65;03.16-20k;03.90-110;04. 1400;04.8-
B82686;6;S;D;2;50;42736;43046;310;04.35-50;03.16-20k;03.90-110;04. 1400;04.8-
B82687;9;A;G;2;50;42736;43046;310;04.35-50;02.10-16k;02.70-90;03. 1200;04.8-
B82688;1;A;D;1;50;42736;43046;310;04.35-50;04.20-24k;03.90-110;05. 1600;04.8-
B82689;4;A;D;2;50;42736;43053;317;04.35-50;02.10-16k;01.<70;03. 1200;04.8-
B82690;10;A;D;1;50;42736;43046;310;05.50-65;03.16-20k;03.90-110;04. 1400;04.8-
B82691;6;A;G;2;50;42746;43100;354;04.35-50;01.<10k;02.70-90;03. 1200;04.8-
B82692;7;S;G;1;50;42736;43046;310;02.25-28;04.20-24k;06.150-200;04. 1400;03.5-7
B82693;10;A;G;1;50;42736;43096;360;06.>=65;02.10-16k;03.90-110;03. 1200;04.8-
B82694;10;A;D;1;50;42736;43046;310;03.28-35;02.10-16k;02.70-90;03. 1200;04.8-
B82695;10;A;D;1;30;42954;43046;92;05.50-65;02.10-16k;02.70-90;03. 1200;04.8-
B82695;10;A;G;1;30;42736;42953;217;05.50-65;02.10-16k;05.130-150;03. 1200;04.8-
B82696;4;A;D;1;50;42852;43100;248;04.35-50;06.30-35k;06.150-200;05. 1600;04.8-
B82696;4;A;D;1;50;42839;42845;6;04.35-50;06.30-35k;06.150-200;05. 1600;04.8-
B82696;4;A;D;1;50;42846;42851;5;04.35-50;06.30-35k;06.150-200;05. 1600;04.8-
B82696;10;A;D;1;50;42736;42838;102;04.35-50;05.24-30k;06.150-200;05. 1600;04.8-
B82697;10;A;D;1;50;42784;42828;44;04.35-50;02.10-16k;03.90-110;05. 1600;04.8-
B82697;10;A;D;1;50;42744;42782;38;04.35-50;03.16-20k;03.90-110;05. 1600;04.8-
B82697;10;A;D;1;50;42736;42743;7;04.35-50;03.16-20k;03.90-110;05. 1600;04.8-
B82697;10;A;G;1;50;42829;43046;217;04.35-50;02.10-16k;03.90-110;03. 1200;04.8-
B82698;10;A;D;1;50;42736;43097;361;04.35-50;03.16-20k;03.90-110;04. 1400;04.8-
B82700;7;A;D;1;10;42736;43054;318;03.28-35;03.16-20k;03.90-110;04. 1400;04.8-
B82701;5;A;D;1;50;42736;43068;332;04.35-50;04.20-24k;05.130-150;05. 1600;04.8-
B82703;10;A;D;1;50;42736;43049;313;05.50-65;02.10-16k;02.70-90;03. 1200;04.8-
B82704;8;A;D;1;50;42736;43046;310;05.50-65;02.10-16k;01.<70;03. 1200;04.8-
B82705;10;A;G;2;50;42736;43046;310;03.28-35;01.<10k;01.<70;02. 1000;04.8-
B82706;8;A;D;2;30;42736;43072;336;04.35-50;03.16-20k;05.130-150;05. 1600;04.8-
B82707;2;A;D;2;50;42736;43046;310;03.28-35;04.20-24k;06.150-200;04. 1400;04.8-
B82708;10;A;D;1;50;42745;43046;301;02.25-28;02.10-16k;04.110-130;04. 1400;01.0-1
B82708;10;A;D;1;50;42736;42744;8;05.50-65;02.10-16k;04.110-130;04. 1400;04.8-
B82709;10;A;G;1;50;42736;43050;314;04.35-50;02.10-16k;03.90-110;03. 1200;04.8-
B82710;7;A;D;1;50;42736;43046;310;03.28-35;03.16-20k;04.110-130;04. 1400;03.5-7
B82711;4;A;D;2;50;42736;43056;320;04.35-50;03.16-20k;04.110-130;05. 1600;04.8-
B82712;10;A;G;1;50;42736;43073;337;05.50-65;02.10-16k;03.90-110;03. 1200;04.8-
B82713;1;S;D;1;50;42933;43042;109;06.>=65;05.24-30k;06.150-200;05. 1600;04.8-
B82713;4;S;D;1;50;42736;42932;196;06.>=65;06.30-35k;06.150-200;06. 1800;04.8-
B82713;1;S;D;1;50;43043;43100;57;06.>=65;05.24-30k;06.150-200;05. 1600;04.8-
B82714;9;A;D;1;50;42736;43056;320;06.>=65;04.20-24k;05.130-150;07. >1800;04.8-
B82715;10;A;G;1;50;42736;43049;313;04.35-50;02.10-16k;03.90-110;04. 1400;04.8-
B82716;10;A;D;1;50;42736;43046;310;06.>=65;02.10-16k;03.90-110;05. 1600;04.8-
B82717;10;S;G;1;50;42736;43051;315;04.35-50;02.10-16k;03.90-110;03. 1200;03.5-7
B82718;10;A;D;1;50;42736;43046;310;04.35-50;02.10-16k;04.110-130;04. 1400;04.8-
B82719;9;A;G;1;50;42736;42958;222;02.25-28;02.10-16k;03.90-110;04. 1400;03.5-7
B82719;9;A;G;1;50;42959;43046;87;02.25-28;02.10-16k;03.90-110;04. 1400;03.5-7
B82720;9;A;G;1;50;42736;43067;331;06.>=65;02.10-16k;03.90-110;03. 1200;04.8-
B82721;7;A;D;1;50;42753;43100;347;04.35-50;04.20-24k;04.110-130;05. 1600;04.8-
B82722;7;S;D;1;10;42736;43046;310;04.35-50;04.20-24k;04.110-130;06. 1800;04.8-
B82723;10;A;D;1;50;42736;43046;310;04.35-50;02.10-16k;04.110-130;04. 1400;04.8-
B82724;5;S;D;2;20;42736;43046;310;04.35-50;03.16-20k;04.110-130;04. 1400;04.8-
B82725;10;A;G;1;50;42736;42965;229;04.35-50;01.<10k;04.110-130;03. 1200;04.8-
B82725;10;A;G;1;50;42966;43046;80;04.35-50;01.<10k;04.110-130;03. 1200;04.8-
B82727;1;A;G;1;50;42930;43046;116;04.35-50;04.20-24k;05.130-150;05. 1600;04.8-
B82727;10;A;G;1;50;42736;42929;193;04.35-50;02.10-16k;03.90-110;04. 1400;04.8-
B82728;8;A;D;1;50;42736;43064;328;03.28-35;02.10-16k;03.90-110;04. 1400;04.8-
B82729;10;A;G;1;20;42736;43046;310;02.25-28;01.<10k;03.90-110;02. 1000;03.5-7
B82730;3;A;D;1;0;42736;43046;310;03.28-35;03.16-20k;04.110-130;04. 1400;03.5-7
B82732;10;A;D;2;50;42736;43066;330;03.28-35;01.<10k;01.<70;03. 1200;03.5-7
B82733;4;A;D;1;50;42736;43049;313;04.35-50;04.20-24k;06.150-200;04. 1400;04.8-
B82734;10;A;G;2;20;42736;43046;310;03.28-35;01.<10k;01.<70;02. 1000;03.5-7
B82735;8;A;D;1;50;42736;43086;350;06.>=65;03.16-20k;03.90-110;04. 1400;04.8-
B82736;6;A;D;1;30;42736;43046;310;04.35-50;01.<10k;01.<70;02. 1000;04.8-
B82737;6;A;G;1;50;42736;43076;340;05.50-65;04.20-24k;04.110-130;04. 1400;04.8-
B82738;7;A;D;2;50;42736;43046;310;04.35-50;03.16-20k;04.110-130;05. 1600;02.2-4
B82739;8;A;D;1;30;42736;43046;310;04.35-50;02.10-16k;03.90-110;04. 1400;04.8-
B82741;9;A;D;1;50;42959;43046;87;04.35-50;04.20-24k;05.130-150;05. 1600;04.8-
B82741;10;A;G;1;50;42736;42958;222;04.35-50;02.10-16k;03.90-110;03. 1200;04.8-
B82742;10;A;G;1;50;42736;43046;310;04.35-50;05.24-30k;05.130-150;05. 1600;04.8-
B82743;10;A;G;1;20;42736;43068;332;03.28-35;01.<10k;02.70-90;02. 1000;03.5-7
B82744;9;A;D;1;50;42736;43068;332;05.50-65;02.10-16k;02.70-90;03. 1200;02.2-4
B82745;8;A;D;1;50;42736;43046;310;02.25-28;05.24-30k;06.150-200;05. 1600;03.5-7
B82746;3;A;D;1;50;42736;43046;310;03.28-35;02.10-16k;03.90-110;04. 1400;04.8-
B82747;10;A;D;1;40;42736;43056;320;03.28-35;02.10-16k;02.70-90;03. 1200;04.8-
B82748;7;A;D;1;50;42736;43069;333;04.35-50;02.10-16k;02.70-90;03. 1200;04.8-
B82749;10;A;D;2;50;42736;43055;319;05.50-65;02.10-16k;03.90-110;03. 1200;04.8-
B82750;2;A;D;1;50;42736;43058;322;03.28-35;03.16-20k;03.90-110;04. 1400;04.8-
B82751;10;A;D;1;50;42736;43046;310;04.35-50;01.<10k;01.<70;03. 1200;03.5-7
B82752;10;A;D;1;50;42736;43058;322;04.35-50;02.10-16k;03.90-110;05. 1600;04.8-
B82753;4;A;D;1;50;42736;43081;345;04.35-50;03.16-20k;03.90-110;04. 1400;04.8-
B82754;7;A;D;1;50;42736;43048;312;05.50-65;02.10-16k;02.70-90;03. 1200;04.8-
B82755;10;A;D;2;50;42736;43031;295;03.28-35;01.<10k;01.<70;02. 1000;02.2-4
B82755;10;A;D;2;50;43032;43049;17;03.28-35;01.<10k;01.<70;02. 1000;02.2-4
B82756;10;A;G;1;50;42736;43046;310;05.50-65;01.<10k;02.70-90;03. 1200;04.8-
B82758;9;A;D;1;50;42736;43046;310;05.50-65;02.10-16k;02.70-90;03. 1200;04.8-
B82759;10;A;G;1;50;42750;43099;349;04.35-50;02.10-16k;04.110-130;03. 1200;04.8-
B82759;10;A;G;1;50;42736;42749;13;04.35-50;02.10-16k;04.110-130;03. 1200;04.8-
B82760;10;A;G;2;50;42736;43065;329;03.28-35;02.10-16k;03.90-110;03. 1200;04.8-
B82761;7;A;D;1;50;42771;43100;329;04.35-50;02.10-16k;03.90-110;04. 1400;03.5-7
B82761;7;A;D;1;50;42767;42770;3;04.35-50;02.10-16k;03.90-110;04. 1400;03.5-7
B82762;8;A;D;1;50;42736;43068;332;06.>=65;02.10-16k;02.70-90;03. 1200;04.8-
B82763;10;A;G;2;50;42736;43046;310;03.28-35;02.10-16k;02.70-90;03. 1200;02.2-4
B82764;5;A;G;2;20;42736;43068;332;03.28-35;01.<10k;02.70-90;03. 1200;04.8-
B82765;8;S;D;1;50;42736;43046;310;05.50-65;05.24-30k;05.130-150;05. 1600;04.8-
B82766;8;A;D;1;50;42736;43046;310;05.50-65;02.10-16k;04.110-130;04. 1400;04.8-
B82768;8;A;D;1;50;42736;43046;310;04.35-50;02.10-16k;03.90-110;03. 1200;04.8-
B82769;7;A;G;1;50;42736;43046;310;03.28-35;02.10-16k;03.90-110;03. 1200;04.8-
B82770;10;A;D;1;50;42736;43055;319;04.35-50;02.10-16k;03.90-110;04. 1400;04.8-
B82771;8;A;D;2;50;42736;43053;317;02.25-28;05.24-30k;06.150-200;06. 1800;03.5-7
B82772;1;S;E;1;40;42736;43046;310;04.35-50;03.16-20k;03.90-110;05. 1600;04.8-
B82773;10;A;D;1;50;42895;43100;205;05.50-65;02.10-16k;02.70-90;04. 1400;04.8-
B82773;10;A;D;1;50;42767;42894;127;05.50-65;02.10-16k;02.70-90;04. 1400;04.8-
B82774;10;A;D;1;50;42736;43046;310;04.35-50;02.10-16k;03.90-110;04. 1400;04.8-
B82775;3;A;D;1;50;42736;43046;310;04.35-50;03.16-20k;04.110-130;05. 1600;04.8-
B82776;9;A;G;2;20;42736;43046;310;03.28-35;01.<10k;01.<70;02. 1000;04.8-
B82777;5;A;G;1;30;42736;43046;310;04.35-50;01.<10k;01.<70;03. 1200;03.5-7
B82778;10;A;G;1;50;42736;43052;316;05.50-65;02.10-16k;03.90-110;04. 1400;04.8-
B82779;10;A;D;1;50;42736;42821;85;05.50-65;02.10-16k;02.70-90;03. 1200;04.8-
B82779;10;A;G;1;50;42822;43046;224;05.50-65;01.<10k;01.<70;01.<800;04.8-
B82780;7;A;D;1;50;42736;42856;120;04.35-50;05.24-30k;06.150-200;05. 1600;04.8-
B82780;10;A;D;1;50;42857;43046;189;04.35-50;03.16-20k;03.90-110;06. 1800;04.8-
B82781;4;S;G;1;50;42736;43046;310;04.35-50;02.10-16k;02.70-90;03. 1200;04.8-
B82782;10;S;D;1;50;42736;43069;333;06.>=65;06.30-35k;06.150-200;06. 1800;04.8-
B82783;8;A;D;1;30;42767;43050;283;03.28-35;02.10-16k;03.90-110;04. 1400;04.8-
B82783;8;A;D;1;30;43051;43100;49;03.28-35;02.10-16k;03.90-110;04. 1400;04.8-
B82784;10;A;D;1;20;42736;43046;310;04.35-50;03.16-20k;06.150-200;04. 1400;04.8-
B82785;4;S;G;1;20;42736;43046;310;06.>=65;02.10-16k;03.90-110;03. 1200;04.8-
B82786;10;A;G;1;50;42736;43046;310;04.35-50;01.<10k;02.70-90;03. 1200;04.8-
B82787;10;A;G;1;50;42762;43046;284;02.25-28;02.10-16k;02.70-90;03. 1200;04.8-
B82787;10;A;G;2;50;42736;42761;25;05.50-65;02.10-16k;02.70-90;03. 1200;04.8-
B82788;5;A;D;1;50;42736;43092;356;06.>=65;02.10-16k;02.70-90;03. 1200;04.8-
B82789;8;A;D;1;50;42736;43046;310;04.35-50;02.10-16k;02.70-90;02. 1000;04.8-
B82790;9;A;D;1;50;42757;42811;54;04.35-50;05.24-30k;04.110-130;06. 1800;04.8-
B82790;10;A;D;1;50;42736;42756;20;04.35-50;01.<10k;01.<70;01.<800;04.8-
B82790;10;A;D;1;50;42812;42999;187;04.35-50;03.16-20k;03.90-110;04. 1400;04.8-
B82790;10;A;D;1;50;43000;43046;46;04.35-50;04.20-24k;04.110-130;04. 1400;04.8-
B82791;10;A;G;1;50;42736;43051;315;04.35-50;03.16-20k;04.110-130;04. 1400;04.8-
B82792;6;A;D;1;50;42752;43046;294;05.50-65;03.16-20k;03.90-110;03. 1200;04.8-
B82792;6;A;D;1;50;42736;42751;15;05.50-65;03.16-20k;03.90-110;03. 1200;04.8-
B82793;7;A;D;1;50;42736;43046;310;03.28-35;06.30-35k;06.150-200;07. >1800;04.8-
B82794;10;A;G;1;50;42736;43046;310;04.35-50;04.20-24k;06.150-200;04. 1400;04.8-
B82795;7;A;D;1;50;42736;43046;310;06.>=65;02.10-16k;03.90-110;03. 1200;04.8-
B82796;9;A;D;1;50;42736;43046;310;05.50-65;03.16-20k;04.110-130;05. 1600;04.8-
B82797;1;A;D;1;50;42736;43046;310;05.50-65;02.10-16k;02.70-90;03. 1200;04.8-
B82798;10;S;D;1;50;42736;43046;310;06.>=65;02.10-16k;03.90-110;04. 1400;04.8-
B82799;10;A;D;1;30;42772;43046;274;04.35-50;03.16-20k;03.90-110;06. 1800;04.8-
B82799;10;A;G;1;30;42736;42771;35;04.35-50;01.<10k;02.70-90;02. 1000;04.8-
B82800;4;A;G;2;50;42736;43049;313;04.35-50;01.<10k;02.70-90;03. 1200;03.5-7
B82801;8;A;D;1;50;42736;43055;319;06.>=65;03.16-20k;03.90-110;04. 1400;04.8-
B82802;9;A;D;1;50;42736;43069;333;04.35-50;04.20-24k;05.130-150;04. 1400;04.8-
B82803;10;A;D;1;50;42759;43047;288;05.50-65;02.10-16k;02.70-90;03. 1200;04.8-
B82803;10;A;G;1;50;42736;42758;22;05.50-65;02.10-16k;03.90-110;03. 1200;04.8-
B82805;5;A;D;1;50;42736;43047;311;04.35-50;03.16-20k;03.90-110;05. 1600;04.8-
B82806;10;A;D;1;50;42736;43046;310;03.28-35;02.10-16k;03.90-110;03. 1200;04.8-
B82807;1;A;D;1;50;42736;43046;310;03.28-35;05.24-30k;05.130-150;06. 1800;04.8-
B82808;10;A;D;1;50;42736;42873;137;04.35-50;03.16-20k;04.110-130;04. 1400;04.8-
B82808;10;A;D;1;50;42905;43021;116;04.35-50;03.16-20k;04.110-130;04. 1400;04.8-
B82808;10;A;D;1;50;42874;42904;30;04.35-50;03.16-20k;04.110-130;04. 1400;04.8-
B82808;10;A;D;1;50;43022;43046;24;04.35-50;03.16-20k;04.110-130;04. 1400;04.8-
B82809;10;A;D;1;50;42736;43046;310;04.35-50;02.10-16k;03.90-110;04. 1400;04.8-
B82810;10;A;D;1;0;42736;43046;310;02.25-28;04.20-24k;05.130-150;04. 1400;04.8-
B82811;10;A;D;1;50;42736;43063;327;06.>=65;02.10-16k;02.70-90;03. 1200;04.8-
B82812;8;S;D;2;50;42779;43046;267;04.35-50;02.10-16k;03.90-110;03. 1200;01.0-1
B82812;8;S;G;2;50;42736;42778;42;04.35-50;01.<10k;02.70-90;02. 1000;01.0-1
B82813;10;A;G;2;50;42736;43046;310;04.35-50;01.<10k;01.<70;02. 1000;04.8-
B82814;10;A;D;1;50;42736;43046;310;04.35-50;02.10-16k;04.110-130;04. 1400;04.8-
B82816;9;A;D;1;50;42736;43049;313;04.35-50;05.24-30k;06.150-200;07. >1800;04.8-
B82817;10;S;D;1;0;42885;43046;161;04.35-50;02.10-16k;02.70-90;05. 1600;04.8-
B82817;10;S;D;1;0;42736;42884;148;04.35-50;02.10-16k;02.70-90;05. 1600;04.8-
B82818;9;A;G;1;50;42736;43050;314;04.35-50;02.10-16k;04.110-130;04. 1400;04.8-
B82819;10;A;D;1;50;42736;43046;310;04.35-50;02.10-16k;02.70-90;04. 1400;04.8-
B82820;10;A;D;1;30;42736;43046;310;05.50-65;01.<10k;01.<70;02. 1000;04.8-
B82821;7;A;D;1;50;42736;43046;310;04.35-50;02.10-16k;03.90-110;04. 1400;04.8-
B82822;3;A;D;1;50;42736;43067;331;04.35-50;02.10-16k;04.110-130;04. 1400;04.8-
B82823;8;A;G;2;40;42736;43089;353;04.35-50;02.10-16k;04.110-130;04. 1400;04.8-
B82824;10;A;G;1;50;42736;43046;310;05.50-65;01.<10k;03.90-110;03. 1200;04.8-
B82825;10;A;D;1;30;42736;43055;319;04.35-50;02.10-16k;01.<70;03. 1200;03.5-7
B82827;5;A;G;2;0;42736;43046;310;03.28-35;02.10-16k;04.110-130;04. 1400;04.8-
B82828;7;A;D;2;50;42736;43046;310;05.50-65;01.<10k;01.<70;02. 1000;04.8-
B82829;9;A;D;1;50;42736;43047;311;06.>=65;03.16-20k;04.110-130;05. 1600;04.8-
B82830;7;A;G;2;50;42736;43046;310;05.50-65;02.10-16k;02.70-90;03. 1200;04.8-
B82831;10;A;G;1;50;42736;43048;312;06.>=65;02.10-16k;04.110-130;03. 1200;04.8-
B82833;5;S;D;2;20;42736;43046;310;02.25-28;02.10-16k;02.70-90;03. 1200;03.5-7
B82834;10;A;D;1;50;42736;43058;322;04.35-50;05.24-30k;06.150-200;05. 1600;04.8-
B82835;9;A;D;1;50;42736;43046;310;04.35-50;03.16-20k;06.150-200;05. 1600;04.8-
B82836;4;A;D;2;50;42736;43054;318;04.35-50;02.10-16k;02.70-90;03. 1200;04.8-
B82837;7;A;D;2;50;42736;43075;339;03.28-35;02.10-16k;01.<70;03. 1200;04.8-
B82838;8;A;D;1;20;42736;43089;353;03.28-35;02.10-16k;02.70-90;03. 1200;04.8-
B82839;6;A;G;1;50;42736;43046;310;06.>=65;02.10-16k;02.70-90;02. 1000;04.8-
B82840;7;A;D;1;50;42736;43046;310;01.18-25;03.16-20k;04.110-130;04. 1400;01.0-1
B82841;8;A;D;2;50;42736;43046;310;05.50-65;03.16-20k;04.110-130;05. 1600;04.8-
B82842;9;A;D;1;50;42736;43075;339;06.>=65;02.10-16k;03.90-110;04. 1400;04.8-
B82843;2;A;D;1;50;42736;43047;311;03.28-35;04.20-24k;05.130-150;05. 1600;04.8-
B82844;10;A;D;1;30;42736;43053;317;05.50-65;07.35-40k;07.>200;05. 1600;04.8-
B82846;10;S;D;2;50;42867;43046;179;04.35-50;02.10-16k;03.90-110;05. 1600;04.8-
B82846;10;S;D;2;50;42736;42866;130;04.35-50;02.10-16k;03.90-110;05. 1600;04.8-
B82849;4;A;D;1;50;42736;43100;364;03.28-35;06.30-35k;05.130-150;05. 1600;04.8-
B82850;10;S;D;1;50;42736;43046;310;04.35-50;02.10-16k;04.110-130;04. 1400;04.8-
B82852;10;A;D;1;50;42736;43046;310;05.50-65;02.10-16k;01.<70;06. 1800;04.8-
B82853;5;A;G;1;30;42736;43046;310;04.35-50;02.10-16k;02.70-90;02. 1000;03.5-7
B82854;1;A;D;1;50;42736;43064;328;05.50-65;02.10-16k;02.70-90;03. 1200;04.8-
B82855;10;A;G;1;50;42736;43049;313;05.50-65;02.10-16k;02.70-90;03. 1200;04.8-
