ID_POL;Antigüedad;Forma_Pago;Potencia;Peso;Valor;Comb;Sexo;Edad;Carnet;Bonus_RC;start_date;end_date
B80326;1;A;109;1344;16207,32;D;1;31;9;50;01/01/2017;05/11/2017
B80327;8;A;80;960;10712,57;G;1;65;10;50;01/01/2017;04/11/2017
B80328;2;A;132;1161;15975,13;G;1;35;10;50;01/01/2017;27/11/2017
B80329;7;A;70;1089;10971,43;D;1;31;10;50;01/01/2017;05/11/2017
B80330;8;A;116;1690;18520;D;1;39;10;50;01/01/2017;04/11/2017
B80331;2;A;140;1541;22955,1;D;1;42;10;50;30/01/2017;27/11/2017
B80331;2;A;140;1541;22955,1;D;1;42;10;50;01/01/2017;29/01/2017
B80332;3;A;75;1139;11346,48;G;1;72;10;50;01/01/2017;30/11/2017
B80333;10;S;115;1218;13129,43;D;1;64;10;50;01/01/2017;05/11/2017
B80334;8;A;140;1424;18183,97;D;2;49;10;50;01/01/2017;06/11/2017
B80336;10;A;90;1020;9296,91;G;2;36;10;50;01/01/2017;04/11/2017
B80337;5;A;100;1435;15436,33;D;1;51;10;50;01/01/2017;05/11/2017
B80339;10;A;75;1015;9928,95;G;1;41;10;10;01/01/2017;05/11/2017
B80340;10;A;90;1266;13821,67;D;2;46;10;50;01/01/2017;05/11/2017
B80341;10;S;58;890;8428,83;D;1;31;2;20;01/01/2017;07/11/2017
B80342;10;A;65;1110;11066,38;D;1;51;10;50;01/01/2017;05/11/2017
B80343;10;A;105;1145;14194,64;D;1;56;9;50;01/01/2017;04/11/2017
B80343;10;A;105;1145;14194,64;D;1;56;9;50;05/11/2017;31/12/2017
B80345;8;A;150;1650;25195,84;D;1;28;8;20;01/01/2017;05/11/2017
B80346;6;A;88;1092;10477,71;G;2;56;10;50;01/01/2017;25/11/2017
B80347;6;A;140;1406;19218,75;D;1;50;10;50;01/01/2017;23/11/2017
B80348;10;A;80;980;10233,8;G;2;64;10;50;01/01/2017;08/12/2017
B80349;9;A;100;980;10221,8;G;1;36;10;50;01/01/2017;18/11/2017
B80350;9;A;140;1335;18819,03;D;1;72;10;50;01/01/2017;05/11/2017
B80351;8;S;88;1770;18560;D;1;40;10;30;01/01/2017;26/06/2017
B80351;8;S;88;1770;18560;D;1;40;10;30;27/06/2017;05/11/2017
B80353;10;A;75;1150;9207,51;G;1;46;10;50;01/01/2017;05/11/2017
B80354;10;A;110;1438;19162,46;D;1;39;10;20;01/01/2017;06/11/2017
B80355;6;A;145;1416;20226,64;D;1;31;10;50;01/01/2017;20/11/2017
B80356;8;A;112;1299;13812,74;D;1;48;10;50;01/01/2017;05/11/2017
B80357;8;A;92;1080;14315,29;D;2;57;10;50;01/01/2017;12/11/2017
B80358;8;A;75;1034;8932;G;1;53;10;50;01/01/2017;05/11/2017
B80359;6;S;80;1040;11607,56;G;1;47;10;30;01/01/2017;05/11/2017
B80360;10;A;85;1195;14384,21;D;1;59;10;20;01/01/2017;05/11/2017
B80361;10;A;124;975;19901,9;G;1;73;10;50;01/01/2017;05/11/2017
B80362;10;A;51;776;4941,82;G;1;67;10;50;01/01/2017;17/11/2017
B80363;5;A;150;1757;30916,34;D;1;41;10;50;01/01/2017;05/11/2017
B80364;3;A;116;1515;17948,47;D;1;64;10;50;01/01/2017;10/11/2017
B80365;5;A;105;1125;14362,16;D;1;30;10;40;01/01/2017;18/11/2017
B80366;7;S;90;1290;17862,83;D;1;45;10;50;11/01/2017;31/12/2017
B80368;10;A;75;845;7008,51;G;1;73;10;50;01/01/2017;30/11/2017
B80369;10;A;105;1405;15290,49;D;2;39;10;50;01/01/2017;28/10/2017
B80369;10;A;105;1405;15290,49;D;2;39;10;50;29/10/2017;31/12/2017
B80370;7;S;90;1165;14959,84;G;1;31;10;50;01/01/2017;06/11/2017
B80371;6;A;75;1025;11113,7;G;2;27;8;50;01/01/2017;12/11/2017
B80372;10;A;184;1650;30210,44;D;1;32;10;20;01/01/2017;29/06/2017
B80372;10;A;184;1650;30210,44;D;1;32;10;20;30/06/2017;05/11/2017
B80373;3;A;143;1505;21951,22;D;2;35;10;50;01/01/2017;10/11/2017
B80374;2;A;110;1465;21121,95;D;1;64;10;50;01/01/2017;05/11/2017
B80375;10;A;90;1290;15262,58;D;1;39;10;50;01/01/2017;05/11/2017
B80376;5;A;110;1325;16829,66;D;1;61;10;50;01/01/2017;16/11/2017
B80377;10;A;110;1310;14461,48;D;1;44;10;50;01/01/2017;24/11/2017
B80378;1;A;90;1160;15487,8;D;2;42;10;50;01/01/2017;05/11/2017
B80379;5;A;170;1755;31126,73;D;1;71;10;50;09/01/2017;05/11/2017
B80379;5;A;170;1755;31126,73;D;1;71;10;50;01/01/2017;08/01/2017
B80380;10;A;60;875;8046,66;G;2;27;8;50;01/01/2017;05/11/2017
B80381;9;A;100;1290;14992,15;D;1;56;10;50;01/01/2017;06/11/2017
B80382;10;A;110;1310;17380,7;D;1;55;10;50;01/01/2017;05/11/2017
B80383;3;A;50;620;5679,56;G;2;39;4;30;01/01/2017;06/11/2017
B80384;9;A;105;1395;18530,11;D;1;66;10;50;01/01/2017;27/11/2017
B80385;10;A;116;1355;14227,64;D;1;34;1;50;01/01/2017;05/11/2017
B80386;10;A;110;1216;15471,55;D;2;42;10;50;01/01/2017;05/11/2017
B80387;5;A;143;1465;25661,08;D;1;68;10;50;01/01/2017;29/11/2017
B80388;2;A;140;1534;20926,29;D;2;34;10;50;15/07/2017;30/11/2017
B80388;9;A;109;1175;11598,62;G;2;34;10;50;01/01/2017;14/07/2017
B80389;10;A;90;1300;16857,99;D;2;37;10;50;01/01/2017;05/11/2017
B80391;9;A;150;1415;23804,04;D;1;56;10;50;01/01/2017;06/11/2017
B80392;2;A;140;1445;26650,6;D;1;45;10;50;01/01/2017;16/11/2017
B80393;9;A;100;1195;15514,29;D;1;54;10;50;01/01/2017;05/11/2017
B80395;10;A;100;1250;13012,16;D;1;47;10;50;01/01/2017;20/01/2017
B80395;10;A;60;995;7551,89;G;1;47;10;50;21/01/2017;05/11/2017
B80396;4;A;68;990;6829,27;G;2;37;4;50;01/01/2017;29/10/2017
B80396;4;S;68;990;6829,27;G;2;37;4;50;30/10/2017;31/12/2017
B80397;3;A;90;1095;14075,09;D;1;34;9;50;01/01/2017;05/11/2017
B80398;10;A;100;1216;12585,37;D;1;69;10;50;01/01/2017;30/11/2017
B80399;8;S;105;1287;17545,39;D;2;43;10;50;01/01/2017;16/11/2017
B80400;6;A;68;1067;9853,66;D;1;30;6;20;01/01/2017;25/11/2017
B80401;10;A;90;1230;11757,97;D;1;58;10;50;01/01/2017;14/11/2017
B80403;10;A;193;1395;26536,19;G;1;76;10;20;01/01/2017;13/11/2017
B80405;2;A;60;966;11163,34;G;1;55;10;30;01/01/2017;07/11/2017
B80406;10;A;75;1080;9555,15;G;1;73;10;30;01/01/2017;05/11/2017
B80407;10;A;116;1430;19364,15;D;1;36;10;50;01/01/2017;07/11/2017
B80408;8;A;101;1000;11093,8;G;2;30;4;40;01/01/2017;05/11/2017
B80409;10;A;150;1415;23804,04;D;1;42;6;50;22/08/2017;05/11/2017
B80409;10;A;98;1145;12762,26;G;1;42;6;50;01/01/2017;21/08/2017
B80410;3;A;90;1164;17042,47;D;2;26;8;50;01/01/2017;01/12/2017
B80411;9;A;110;1125;17639,46;G;1;47;5;50;28/10/2017;31/12/2017
B80411;6;A;115;1465;17875,94;D;1;47;5;50;19/05/2017;22/10/2017
B80411;9;A;130;1536;27746,53;D;1;47;5;50;23/10/2017;27/10/2017
B80411;10;A;120;1350;17560,98;D;1;47;5;50;01/01/2017;18/05/2017
B80412;10;A;60;875;7283,29;G;1;65;10;50;01/01/2017;26/11/2017
B80413;0;A;120;1331;16448,87;G;1;67;10;50;01/01/2017;05/11/2017
B80414;6;A;70;1049;10307,91;D;2;58;7;50;01/01/2017;05/11/2017
B80415;10;A;55;880;6715,77;G;1;53;10;50;01/01/2017;05/11/2017
B80417;10;A;100;1224;12054,45;G;2;56;10;50;01/01/2017;05/11/2017
B80418;3;A;110;1285;18817,8;D;1;62;10;50;01/01/2017;15/11/2017
B80420;10;A;100;1020;0;G;1;47;10;50;01/01/2017;05/11/2017
B80421;10;A;150;1505;25348,76;D;1;65;10;50;01/01/2017;05/11/2017
B80422;10;A;61;978;9667,13;G;2;33;10;50;01/01/2017;30/11/2017
B80423;1;S;90;1083;9770;D;2;59;2;50;01/01/2017;05/11/2017
B80424;5;A;75;1015;11094,35;G;2;31;6;50;01/01/2017;05/11/2017
B80425;4;A;90;1090;14472,97;D;1;42;10;50;01/01/2017;05/11/2017
B80426;10;A;100;1150;13876,01;D;1;37;10;30;01/01/2017;05/11/2017
B80427;6;A;140;1469;19627,89;D;1;59;10;50;01/01/2017;06/11/2017
B80428;0;A;92;1205;15892,17;D;1;51;10;50;30/05/2017;05/11/2017
B80428;10;A;120;1890;20133,91;D;1;51;10;50;01/01/2017;29/05/2017
B80429;10;A;120;1530;19317,07;D;1;32;3;20;01/01/2017;11/11/2017
B80431;9;A;110;1146;10528,46;D;2;27;6;50;01/01/2017;05/11/2017
B80432;7;A;115;1257;15173,17;G;2;31;10;50;01/01/2017;29/12/2017
B80433;5;A;70;1131;9593,5;D;2;52;10;50;01/01/2017;09/11/2017
B80434;9;A;100;1285;16317,07;D;1;30;9;50;01/01/2017;04/12/2017
B80435;10;A;110;1170;13959,08;D;1;49;10;50;25/02/2017;05/11/2017
B80435;10;A;110;1170;13959,08;D;1;49;10;50;01/01/2017;24/02/2017
B80436;10;A;80;1140;11493,97;D;1;36;10;50;01/01/2017;07/11/2017
B80437;0;A;67;1030;10808,35;G;2;45;10;50;01/08/2017;06/11/2017
B80437;10;A;82;1017;10846,39;G;2;45;10;50;01/01/2017;30/07/2017
B80438;6;A;100;1165;11481,1;D;1;47;10;50;09/01/2017;31/12/2017
B80439;10;A;231;1430;29587,83;G;1;36;10;50;01/01/2017;30/11/2017
B80440;10;S;100;1825;16700,31;D;1;47;10;10;01/01/2017;05/11/2017
B80441;10;A;110;1320;16664,7;G;1;63;10;50;01/01/2017;11/11/2017
B80442;7;A;75;960;8680,47;G;1;29;3;50;01/01/2017;05/11/2017
B80443;7;A;130;1242;13903,1;G;1;35;10;50;01/01/2017;06/07/2017
B80443;7;A;130;1242;13903,1;G;1;35;10;50;07/07/2017;05/11/2017
B80444;3;S;143;1565;23280,56;D;1;34;10;50;01/01/2017;05/11/2017
B80445;2;A;115;1415;19296,72;D;2;43;10;50;01/01/2017;05/11/2017
B80446;9;A;100;1165;12598,99;D;2;48;10;50;31/01/2017;29/12/2017
B80446;9;A;100;1165;12598,99;D;1;48;10;50;01/01/2017;30/01/2017
B80447;8;A;100;1171;14009,56;D;1;39;3;50;01/01/2017;05/11/2017
B80448;10;A;100;1100;10784,01;G;1;74;10;50;01/01/2017;05/11/2017
B80449;10;A;110;1279;15471,55;D;1;38;10;50;01/01/2017;05/11/2017
B80450;6;A;60;970;7132,54;G;2;45;10;50;01/01/2017;01/07/2017
B80451;9;A;90;1344;15039,02;D;1;54;10;50;01/01/2017;29/11/2017
B80452;10;A;147;870;25035,91;G;1;66;10;50;06/05/2017;05/11/2017
B80452;10;A;147;870;25035,91;G;1;66;10;50;01/01/2017;05/05/2017
B80453;8;A;140;1540;28783,03;D;1;37;10;50;01/01/2017;08/11/2017
B80454;7;A;140;1430;24522,87;D;1;55;10;50;01/01/2017;24/11/2017
B80455;10;A;110;1155;12563,5;D;2;28;5;20;01/01/2017;05/08/2017
B80455;10;A;60;880;7971,96;G;2;28;5;20;07/08/2017;05/11/2017
B80456;10;A;65;980;8231,28;G;2;46;10;50;01/01/2017;05/11/2017
B80457;9;A;81;960;15753,09;G;2;32;8;40;01/01/2017;05/11/2017
B80458;10;A;197;1310;30848,84;G;1;62;10;50;01/01/2017;09/11/2017
B80459;10;A;64;1155;10571,57;D;1;41;10;50;01/01/2017;28/11/2017
B80460;10;A;90;1124;10542,98;D;2;39;10;50;01/01/2017;30/11/2017
B80461;7;A;140;1687;21488,62;D;1;68;10;50;01/01/2017;22/11/2017
B80462;10;A;163;1595;28889,15;D;1;58;10;50;01/01/2017;05/11/2017
B80463;7;A;140;1370;23978,15;D;2;31;8;20;01/01/2017;28/12/2017
B80464;1;A;110;1130;12656,36;D;2;60;10;50;01/01/2017;05/11/2017
B80465;9;A;123;1475;16680,12;G;1;28;9;50;01/01/2017;16/11/2017
B80466;8;A;105;1255;13416,69;D;1;43;10;50;01/01/2017;05/11/2017
B80468;10;A;71;1185;10104,82;D;2;32;10;50;01/01/2017;04/07/2017
B80468;10;A;71;1185;10104,82;D;2;32;10;50;05/07/2017;05/11/2017
B80469;4;S;75;975;6797;G;1;72;10;50;01/01/2017;29/12/2017
B80471;6;A;80;1105;12710,39;G;1;48;10;50;01/01/2017;05/11/2017
B80472;9;A;150;1415;23804,04;D;1;37;10;50;01/01/2017;05/11/2017
B80473;5;A;110;1247;16454,58;D;2;37;10;50;19/09/2017;29/11/2017
B80473;10;A;120;1270;16439,02;D;2;37;10;50;17/07/2017;18/09/2017
B80473;8;A;138;1152;16746,94;G;2;37;10;50;01/01/2017;16/07/2017
B80474;10;A;110;1286;15416,21;D;1;37;10;50;01/01/2017;05/11/2017
B80475;10;A;110;1115;11414,63;G;2;39;2;30;11/01/2017;31/12/2017
B80476;6;A;100;1297;14451,22;G;2;35;10;50;01/01/2017;05/11/2017
B80477;7;A;110;1437;19178,15;D;2;27;8;50;01/01/2017;08/11/2017
B80478;9;A;75;965;10140,5;G;2;29;9;40;01/01/2017;23/11/2017
B80479;10;A;60;995;7378,49;G;1;26;6;50;01/01/2017;24/11/2017
B80481;7;A;90;1197;12964,36;D;2;29;9;50;01/01/2017;25/11/2017
B80482;6;A;280;1345;44100;G;1;64;10;50;01/01/2017;06/11/2017
B80483;2;A;110;1085;12386,72;G;1;64;10;50;01/01/2017;05/11/2017
B80484;9;A;113;1320;14560,16;D;1;52;10;50;01/01/2017;30/06/2017
B80484;9;A;113;1320;14560,16;D;1;52;10;50;01/07/2017;06/11/2017
B80485;6;A;87;935;11569,83;G;1;75;10;50;01/01/2017;05/11/2017
B80486;10;A;80;1650;14424,29;D;1;33;10;50;09/01/2017;05/11/2017
B80486;10;A;225;1420;27115,98;G;1;33;10;50;01/01/2017;08/01/2017
B80488;9;A;109;1344;16207,32;D;1;46;10;50;01/01/2017;05/11/2017
B80489;10;A;90;1263;13803,73;D;1;45;10;50;01/01/2017;05/11/2017
B80490;3;A;85;980;7793,91;G;1;19;0;50;15/08/2017;30/12/2017
B80490;3;A;85;980;7793,91;G;2;47;10;50;01/01/2017;14/08/2017
B80491;1;A;92;1067;14100,34;D;1;48;10;50;01/01/2017;05/11/2017
B80492;9;A;150;1320;22072,08;D;1;43;10;50;01/01/2017;05/11/2017
B80493;10;A;125;1495;17206,98;D;1;43;10;50;01/01/2017;05/11/2017
B80494;10;A;58;890;7577,63;D;1;37;10;50;01/01/2017;05/11/2017
B80495;10;A;200;1830;29575,45;G;2;39;10;50;01/01/2017;05/11/2017
B80496;1;A;105;1305;18602,98;D;1;65;10;50;01/01/2017;05/11/2017
B80498;10;S;60;780;7489,18;G;2;26;5;0;01/01/2017;05/11/2017
B80499;9;A;225;1805;39057,42;D;1;57;10;50;01/01/2017;10/11/2017
B80500;10;A;102;1115;15391,78;G;2;41;10;20;01/01/2017;28/10/2017
B80500;10;A;75;1065;11019,05;G;2;41;10;30;29/10/2017;05/11/2017
B80501;1;S;100;1393;12391,14;G;1;41;10;0;01/01/2017;05/11/2017
B80502;10;A;100;2207;17138,23;D;1;43;10;50;01/01/2017;05/11/2017
B80503;8;A;110;1204;14966,77;G;1;42;10;50;01/01/2017;05/11/2017
B80504;10;A;110;1296;16564,48;D;2;38;10;50;01/01/2017;05/11/2017
B80505;2;A;112;1245;18628,31;D;1;60;10;50;01/01/2017;08/11/2017
B80506;7;A;140;1430;24522,87;D;1;43;10;50;01/01/2017;18/12/2017
B80507;7;A;140;1335;20127,78;D;1;43;10;50;01/01/2017;05/11/2017
B80508;8;A;96;1079;9227,64;G;1;33;8;50;01/01/2017;30/11/2017
B80510;9;S;80;1120;13179,26;D;1;73;10;50;01/01/2017;05/11/2017
B80511;10;A;60;925;7132,54;G;1;39;9;50;01/01/2017;05/11/2017
B80512;10;A;90;1300;14625,94;D;1;52;10;50;01/01/2017;05/11/2017
B80513;8;A;100;1195;13352,03;G;1;33;10;40;01/01/2017;23/11/2017
B80515;3;S;140;1380;22677,34;D;1;33;6;50;01/01/2017;27/11/2017
B80516;9;A;138;1130;11503,74;G;1;31;10;40;01/01/2017;05/11/2017
B80517;10;A;90;1200;14625,17;D;2;34;8;50;01/01/2017;05/11/2017
B80518;10;A;68;1068;9926,83;D;1;43;10;50;01/01/2017;05/11/2017
B80519;9;A;109;1344;16207,32;D;1;32;6;0;01/01/2017;05/11/2017
B80520;10;A;160;2265;29349,59;D;1;66;10;50;21/01/2017;31/12/2017
B80521;10;A;90;1055;12337,85;G;1;32;6;50;01/01/2017;10/11/2017
B80522;4;A;140;1333;15950,48;G;1;50;10;50;01/01/2017;21/07/2017
B80522;4;A;140;1333;15950,48;G;1;50;10;50;22/07/2017;05/11/2017
B80523;5;A;120;1109;12520,09;G;1;59;10;50;01/01/2017;20/12/2017
B80524;7;A;70;1037;10597,56;G;2;31;9;30;01/01/2017;29/11/2017
B80525;10;A;100;1340;16916,73;D;1;31;10;50;01/01/2017;06/11/2017
B80526;7;A;90;1265;14802;D;1;50;10;50;01/01/2017;05/11/2017
B80527;10;A;90;1300;16857,99;D;1;67;10;50;01/01/2017;05/11/2017
B80528;10;A;116;1120;11869,99;G;1;44;10;0;01/01/2017;05/11/2017
B80529;10;A;125;1730;16496,58;D;2;45;6;50;01/01/2017;15/11/2017
B80530;10;A;122;1395;14634,15;G;1;48;10;50;20/05/2017;18/11/2017
B80530;10;A;122;1395;14634,15;G;1;48;10;50;24/01/2017;19/05/2017
B80530;10;A;122;1395;14634,15;G;1;48;10;50;19/11/2017;31/12/2017
B80531;10;A;125;2040;17369,25;D;1;49;10;50;01/01/2017;05/11/2017
B80532;1;A;92;1360;17084,57;D;1;63;10;50;01/01/2017;05/11/2017
B80533;8;A;102;1290;11576,97;D;1;49;10;50;01/01/2017;08/09/2017
B80533;8;A;102;1290;11576,97;D;1;49;10;50;09/09/2017;05/11/2017
B80534;6;A;92;1182;15805,56;D;1;31;10;50;01/01/2017;05/11/2017
B80535;10;A;109;1303;14278;G;1;63;10;50;01/01/2017;01/12/2017
B80536;7;A;100;1264;12904,88;G;1;60;10;50;01/01/2017;05/11/2017
B80538;5;A;109;1310;16608,13;D;1;31;10;50;01/01/2017;07/11/2017
B80539;10;A;70;1175;10780,71;D;2;54;10;50;01/01/2017;01/06/2017
B80540;6;A;68;1141;11800;D;1;66;10;50;01/01/2017;05/11/2017
B80541;4;S;140;1553;23958,62;D;1;38;10;50;01/01/2017;15/11/2017
B80542;10;A;64;1105;9746,6;D;2;31;5;40;01/01/2017;26/12/2017
B80543;2;A;70;1184;13980,99;D;1;38;2;50;01/01/2017;09/12/2017
B80544;9;A;95;1080;10481,07;G;1;32;6;20;01/01/2017;06/11/2017
B80545;9;A;130;1293;16881,56;D;1;40;10;50;01/01/2017;05/11/2017
B80547;7;A;100;1285;16317,07;D;2;31;5;40;01/01/2017;05/11/2017
B80548;1;A;60;825;7746,51;G;1;29;10;50;01/01/2017;05/11/2017
B80549;10;A;100;1165;10977;D;2;52;10;50;01/01/2017;05/11/2017
B80550;8;A;110;1205;18279,37;D;2;26;7;50;01/01/2017;05/11/2017
B80551;6;A;140;1454;23914;D;1;39;10;50;01/01/2017;17/11/2017
B80552;10;A;115;1425;16483,23;D;1;57;10;50;01/01/2017;05/11/2017
B80553;10;A;116;1105;17920,16;D;1;61;10;50;01/01/2017;05/11/2017
B80554;7;S;174;2247;37068,12;D;2;46;10;50;01/01/2017;29/05/2017
B80555;10;A;130;1395;22721,19;D;1;63;10;50;04/02/2017;31/12/2017
B80556;10;A;100;1050;10696,06;G;1;68;10;50;01/01/2017;15/11/2017
B80557;7;A;115;1253;13740,21;D;2;44;6;50;01/01/2017;07/11/2017
B80558;10;A;100;1165;10977;D;2;36;10;50;01/01/2017;26/11/2017
B80559;10;A;60;1065;8536,33;D;2;38;5;50;01/01/2017;05/11/2017
B80560;10;A;115;1253;13740,21;D;1;27;6;50;01/01/2017;05/11/2017
B80562;9;A;225;1745;36135,55;D;1;60;10;50;01/01/2017;05/11/2017
B80563;10;A;100;1315;16975,47;D;1;42;10;50;01/01/2017;09/11/2017
B80565;10;A;110;1385;19592,51;D;1;56;10;50;01/01/2017;09/09/2017
B80566;10;A;64;1060;10071,65;D;1;42;8;30;01/01/2017;08/11/2017
B80567;10;A;75;840;8395,87;G;2;30;9;50;01/01/2017;05/11/2017
B80568;1;A;75;1060;13878,83;D;2;28;2;40;01/01/2017;05/11/2017
B80569;10;A;60;1040;10247,26;D;1;59;10;50;01/01/2017;05/11/2017
B80570;8;A;100;1264;12904,88;G;1;28;8;50;01/01/2017;05/11/2017
B80572;5;A;75;1151;10891,67;D;1;36;10;50;01/01/2017;05/11/2017
B80574;10;A;100;1300;15814,74;D;1;48;10;50;01/01/2017;07/11/2017
B80575;10;A;90;1263;13803,73;D;1;39;5;50;01/01/2017;12/12/2017
B80576;8;A;80;1195;14099,66;D;2;28;7;50;01/01/2017;24/11/2017
B80577;8;A;100;1095;12873,98;G;2;52;10;50;01/01/2017;21/11/2017
B80578;9;A;90;1300;17671;D;1;39;10;50;01/01/2017;07/11/2017
B80579;1;A;105;1480;18597,06;D;2;31;10;50;01/01/2017;05/11/2017
B80580;10;A;68;1025;9296,91;D;1;40;9;50;01/01/2017;05/11/2017
B80581;9;A;51;835;5907,56;G;2;46;10;50;01/01/2017;05/11/2017
B80582;9;A;110;1313;17996,2;D;1;72;10;50;01/01/2017;19/12/2017
B80583;1;T;90;1095;14250,74;D;2;35;10;50;01/01/2017;06/11/2017
B80584;6;A;90;1155;13817,24;D;2;31;8;50;01/01/2017;20/11/2017
B80585;10;A;90;1020;9296,91;G;1;33;10;50;16/01/2017;31/12/2017
B80586;7;A;110;1318;18888,07;D;2;36;10;40;01/01/2017;06/11/2017
B80589;1;A;143;1480;25040,65;D;1;30;3;50;01/01/2017;05/11/2017
B80591;5;S;140;1554;25621,32;D;1;67;10;50;01/01/2017;15/11/2017
B80593;8;A;100;1165;11948,58;D;1;27;8;50;01/01/2017;05/11/2017
B80594;7;A;75;1180;12344,54;D;2;29;7;40;01/01/2017;24/11/2017
B80595;10;A;85;965;8614,5;G;2;47;10;0;01/01/2017;07/11/2017
B80596;9;A;61;1010;9370,46;G;1;54;9;50;01/01/2017;13/11/2017
B80597;10;A;100;1020;9296,91;G;1;44;10;50;01/01/2017;05/11/2017
B80598;10;A;109;1205;13204,88;G;1;42;10;50;01/01/2017;05/11/2017
B80599;5;A;110;1354;17540,61;D;1;40;10;50;01/01/2017;28/11/2017
B80600;2;A;99;930;12945,59;G;2;52;10;50;09/01/2017;31/12/2017
B80601;9;A;90;1315;16724,59;D;1;30;9;50;01/01/2017;05/11/2017
B80602;10;A;114;1205;11693,35;G;2;33;10;20;01/01/2017;05/11/2017
B80603;8;A;100;1165;12598,99;D;1;47;10;30;01/01/2017;05/11/2017
B80604;1;A;90;1310;18545,15;D;2;40;10;50;01/01/2017;05/11/2017
B80605;7;A;110;1244;16544,72;D;1;60;10;50;01/01/2017;05/11/2017
B80606;8;A;110;1275;14729,66;D;1;42;10;50;01/01/2017;16/07/2017
B80606;10;A;55;955;9481,48;D;1;42;10;50;17/07/2017;05/11/2017
B80607;6;A;100;1329;18617,58;D;1;31;10;50;01/01/2017;05/11/2017
B80608;10;A;166;1765;25683,13;D;1;69;10;50;01/01/2017;10/11/2017
B80609;2;T;90;1165;13873,22;D;2;35;9;50;01/01/2017;05/11/2017
B80610;10;A;115;1320;13088,33;D;1;49;10;50;01/01/2017;05/11/2017
B80611;7;A;105;1105;13583,85;D;1;58;10;50;01/01/2017;05/11/2017
B80612;6;A;105;1429;19264;D;1;64;10;50;01/01/2017;06/11/2017
B80613;7;A;70;1071;9650,87;D;1;40;10;50;01/01/2017;05/11/2017
B80614;5;A;110;1428;15831,25;D;2;38;3;50;01/01/2017;05/11/2017
B80617;1;A;90;1083;9770;D;2;46;10;50;01/01/2017;05/11/2017
B80618;10;A;85;1335;13191,56;D;1;41;5;50;01/01/2017;13/05/2017
B80619;10;A;75;1150;9207,51;G;1;70;10;50;01/01/2017;31/12/2017
B80620;1;A;135;1305;18786,58;G;1;56;10;50;01/01/2017;05/11/2017
B80622;10;A;115;1745;20095,42;G;1;39;8;30;01/01/2017;05/11/2017
B80623;1;A;90;1221;12056,28;D;2;27;9;50;01/01/2017;05/11/2017
B80624;10;A;85;1195;15567,14;D;2;28;5;50;01/01/2017;05/11/2017
B80625;1;A;69;935;11300,81;G;2;19;1;10;01/01/2017;05/11/2017
B80626;9;A;165;1180;21176,29;G;1;52;10;50;01/01/2017;25/11/2017
B80627;10;A;75;1088;11316,96;D;2;58;10;50;01/01/2017;08/11/2017
B80628;5;A;120;1260;14650;G;2;51;10;50;01/01/2017;14/11/2017
B80629;2;A;73;1030;11475,11;G;1;46;8;50;01/01/2017;05/11/2017
B80630;10;A;100;1245;14934,96;D;1;34;10;50;01/01/2017;30/11/2017
B80632;9;A;64;1095;11707,48;D;1;53;10;50;01/01/2017;05/11/2017
B80633;2;A;112;1455;20344,76;D;2;51;10;50;27/03/2017;01/12/2017
B80633;10;A;150;1825;28571,38;D;2;51;10;50;01/01/2017;26/03/2017
B80634;9;A;116;1305;15149,59;G;2;31;3;50;01/01/2017;14/01/2017
B80634;10;A;75;1150;9207,51;G;2;31;3;50;15/01/2017;05/11/2017
B80635;1;A;92;1125;16874,07;D;2;34;10;20;01/01/2017;27/11/2017
B80636;10;A;71;1155;11010,54;D;1;31;9;50;01/01/2017;05/11/2017
B80637;5;S;143;1505;21951,22;D;1;30;9;50;01/01/2017;06/11/2017
B80638;10;S;90;1270;17462,44;D;2;45;10;0;01/01/2017;23/04/2017
B80640;9;A;105;1145;14194,64;D;1;26;7;20;11/03/2017;05/11/2017
B80640;10;A;115;1115;11879,38;G;1;26;7;20;01/01/2017;10/03/2017
B80641;6;A;112;1299;13812,74;D;1;65;10;50;01/01/2017;05/11/2017
B80642;10;A;115;1494;16365,86;D;1;69;10;50;01/01/2017;10/11/2017
B80643;6;A;90;1344;16091,87;D;1;37;10;50;01/01/2017;05/11/2017
B80644;1;A;150;1574;21141,65;D;2;30;10;50;01/01/2017;05/11/2017
B80645;4;A;90;1266;14634,15;D;1;47;10;50;01/01/2017;26/10/2017
B80645;4;A;90;1266;14634,15;D;1;47;10;50;27/10/2017;30/11/2017
B80646;10;A;115;1320;14068,19;D;1;31;7;50;31/03/2017;05/11/2017
B80646;10;A;115;1320;14068,19;D;1;31;7;50;01/01/2017;30/03/2017
B80647;10;A;136;1470;29759,94;D;1;66;10;50;01/01/2017;31/12/2017
B80648;1;A;95;1200;14043,82;G;2;55;10;50;01/01/2017;05/11/2017
B80649;5;A;90;1270;17590,6;D;1;52;10;10;01/01/2017;05/11/2017
B80650;10;A;110;1375;19540,96;D;1;42;10;50;01/01/2017;05/11/2017
B80651;8;A;143;1430;24220,79;D;2;55;10;50;01/01/2017;09/11/2017
B80652;10;A;110;1385;18367,34;D;1;44;10;20;01/01/2017;18/08/2017
B80653;10;A;60;900;7752,08;G;1;44;10;50;20/10/2017;05/11/2017
B80653;10;A;90;1050;12395,87;G;1;44;10;50;01/01/2017;19/10/2017
B80654;1;A;90;1365;16167,2;D;1;29;10;50;01/01/2017;24/08/2017
